"idPost","link","description","postTime","linkAction"
"25588","http://abcnews.go.com/Travel/BusinessTravel/top-air-travel-predictions-2012/story?id=15234459#.Tvms03KwXHo","2012 will be full of ups and downs for air travelers.","2015-06-14T00:00:00.000Z","http://abcnews.go.com/Travel/BusinessTravel/top-air-travel-predictions-2012/story?id=15234459#.Tvms03KwXHo"
"25589","http://abcnews.go.com/blogs/politics/2011/12/obamas-record-high-deportations-draw-hispanic-scorn/","The record-setting deportation of illegal immigrants under President Obama has drawn scorn from Hispanic Americans, despite recent administration...","2015-03-01T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2011/12/obamas-record-high-deportations-draw-hispanic-scorn/"
"25590","http://abcnews.go.com/Health/Wellness/acid-reflux-rates-parallel-obesity-epidemic/story?id=15240663","Acid reflux rates parallel obesity epidemic, experts say.","2015-03-04T00:00:00.000Z","http://abcnews.go.com/Health/Wellness/acid-reflux-rates-parallel-obesity-epidemic/story?id=15240663"
"25591","http://abcn.ws/u4ZwgN","The outreach director of the Suncoast Primate Sanctuary in Florida said the chimp was 80 years old when he died on Christmas Eve. Not possible,...","2015-03-05T00:00:00.000Z","http://abcn.ws/u4ZwgN"
"25592","http://abcnews.go.com/blogs/politics/2012/01/beyond-iowa-how-long-will-this-thing-take/","Caucus time is upon us, and on Tuesday more than 100,000 Iowans will trek to their local schools, churches and community centers to kick off the GOP","2015-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/beyond-iowa-how-long-will-this-thing-take/"
"25593","http://abcnews.go.com/blogs/health/2012/01/03/mens-mag-or-rapist-study-claims-few-can-tell/","What do men???s magazines and convicted rapists have in common? How they describe women, a British study has found.","2015-03-08T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/03/mens-mag-or-rapist-study-claims-few-can-tell/"
"25594","http://abcnews.go.com/US/coronado-california-shooting-kills-including-navy-pilots-sister/story?id=15279797","Apparent murder-suicide claims lives of two Navy pilots, sister, unknown man.","2015-03-09T00:00:00.000Z","http://abcnews.go.com/US/coronado-california-shooting-kills-including-navy-pilots-sister/story?id=15279797"
"25595","http://abcnews.go.com/blogs/politics/2012/01/iowa-caucus-what-actually-happens/","When caucusgoers show up tonight, what will they actually vote for? And how do the caucuses work?","2015-03-10T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/iowa-caucus-what-actually-happens/"
"25596","http://abcnews.go.com/blogs/health/2012/01/03/adderall-drug-shortage-will-continue-in-2012-government-officials-say/","A contentious relationship between drug manufacturers and the Drug Enforcement Agency may cause a continuing shortage of the attention deficit medic","2015-03-11T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/03/adderall-drug-shortage-will-continue-in-2012-government-officials-say/"
"25597","http://abcnews.go.com/blogs/politics/2012/01/crystal-ball-our-predictions-for-iowa-results/","We???re journalists, not prognosticators. But in this business, sometimes it is just an irresistible conversation line to turn to each other and ask","2015-11-20T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/crystal-ball-our-predictions-for-iowa-results/"
"25598","http://abcnews.go.com/Politics/iowa-caucus-paul-santorum-romney-race/story?id=15283406","Iowa caucuses began at 8 pm EST.","2015-11-21T00:00:00.000Z","http://abcnews.go.com/Politics/iowa-caucus-paul-santorum-romney-race/story?id=15283406"
"25599","http://abcnews.go.com/blogs/politics/2012/01/the-early-entrance-polls-romney-seen-as-most-electable-paul-wins-independents-strong-conservatives-like-santorum/","The first ???entrance??? polls are in from the Iowa caucuses, and they show that among the top tier of candidates, Mitt Romney is viewed as the most","2015-11-22T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/the-early-entrance-polls-romney-seen-as-most-electable-paul-wins-independents-strong-conservatives-like-santorum/"
"25600","http://abcnews.go.com/Politics/OTUS/","NULL","2015-11-23T00:00:00.000Z","http://abcnews.go.com/Politics/OTUS/"
"25601","http://abcnews.go.com/Politics/iowa-caucus-results-mitt-romney-defeats-rick-santorum-8-votes/story?id=15283406","Ron Paul in strong third place finish.","2015-11-24T00:00:00.000Z","http://abcnews.go.com/Politics/iowa-caucus-results-mitt-romney-defeats-rick-santorum-8-votes/story?id=15283406"
"25602","http://abcnews.go.com/US/video/bonnie-clyde-fugitives-surrender-nevada-15286350","Logan McFarland, 24, and Angela Atwood, 25, are suspected of murder.","2015-11-25T00:00:00.000Z","http://abcnews.go.com/US/video/bonnie-clyde-fugitives-surrender-nevada-15286350"
"25603","http://abcnews.go.com/Politics/video/live-news-6046305","Watch live news stream from ABC News.","2015-11-26T00:00:00.000Z","http://abcnews.go.com/Politics/video/live-news-6046305"
"25604","http://abcnews.go.com/blogs/politics/2012/01/bachmann-drops-out-of-presidential-race/","???Last night, the people of Iowa spoke with a very clear voice, so I have decided to stand aside,??? Bachmann said.","2017-08-25T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/bachmann-drops-out-of-presidential-race/"
"25605","http://abcnews.go.com/blogs/politics/2012/01/rick-perry-moves-forward-here-we-come-south-carolina/","Rick Perry today hinted that he has no plans to end his campaign, one day after a crushing fifth-place finish in the Iowa caucuses, which prompted t","2017-08-26T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/rick-perry-moves-forward-here-we-come-south-carolina/"
"25606","http://abcnews.go.com/blogs/politics/2012/01/mccain-hopes-for-overwhelming-vote-for-romney/","Fresh off his win in Tuesday night???s Iowa caucuses, Mitt Romney arrived in New Hampshire today to a warm welcome from Sen. John McCain, who made h","2017-04-15T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/mccain-hopes-for-overwhelming-vote-for-romney/"
"25607","http://abcnews.go.com/US/okla-woman-shoots-kills-intruder911-operators-shoot/story?id=15285605","Teen mom shot and killed intruder to protect her three-month-old baby.","2017-04-16T00:00:00.000Z","http://abcnews.go.com/US/okla-woman-shoots-kills-intruder911-operators-shoot/story?id=15285605"
"25608","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416","Pellet gun looked like a real weapon and student would not put it down.","2017-04-17T00:00:00.000Z","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416"
"25609","http://abcnews.go.com/blogs/headlines/2012/01/groaning-saddles-horse-industry-supersizes/","In the rugged cowboy country of western Colorado, master saddle maker Bob Klenda has noticed a troublesome trend since he started stitching leather ","2017-04-18T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/groaning-saddles-horse-industry-supersizes/"
"25610","http://abcnews.go.com/blogs/politics/2012/01/can-rick-santorum-maintain-his-momentum/","The Iowa caucuses Tuesday elevated Rick Santorum, once a virtual unknown, into the national spotlight.","2017-04-20T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/can-rick-santorum-maintain-his-momentum/"
"25611","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/","Chinese police are investigating whether local billionaire tycoon Long Liyuan was killed by a poison-spiked batch of cat stew in the southern provin","2016-04-21T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/"
"25612","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/","Police in Fresno, Calif. were called to respond to a car parked squarely on the roof of an apartment building.","2016-03-01T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/"
"25613","http://abcnews.go.com/blogs/health/2012/01/05/human-barbie-gives-7-year-old-daughter-liposuction-voucher/","The UK???s self-proclaimed ???Human Barbie??? gave her 7-year-old daughter an unusual stocking stuffer this Christmas: a £7,000 voucher for liposuct","2016-03-02T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/05/human-barbie-gives-7-year-old-daughter-liposuction-voucher/"
"25614","http://abcnews.go.com/Health/AllergiesFood/year-virginia-girl-dies-allergic-reaction-school/story?id=15295949","Ammaria Johnson, 7, died at school after an allergic reaction.","2016-03-04T00:00:00.000Z","http://abcnews.go.com/Health/AllergiesFood/year-virginia-girl-dies-allergic-reaction-school/story?id=15295949"
"25615","http://abcnews.go.com/blogs/business/2012/01/irs-extends-2011-tax-filing-date/","The IRS said Wednesday that taxpayers will have two extra days this year to file their 2011 returns.","2016-03-05T00:00:00.000Z","http://abcnews.go.com/blogs/business/2012/01/irs-extends-2011-tax-filing-date/"
"25616","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/","The Salt Lake Tribune/Djamila Grossman/AP Photo A stray cat in Utah???s will to survive was enough to let it live out the rest of its nine lives wit","2016-03-07T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/"
"25617","http://abcnews.go.com/ThisWeek/video/week-george-stephanopoulos-15299793","See the whole picture with George Stephanopoulos every Sunday.","2016-03-06T00:00:00.000Z","http://abcnews.go.com/ThisWeek/video/week-george-stephanopoulos-15299793"
"25618","http://abcnews.go.com/blogs/politics/2012/01/mitt-romney-ripped-for-dream-act-veto-alienates-some-latinos/","CHICAGO ??? Largely lost in the build-up to the Iowa caucuses was a moment that could ultimately prove decisive in this year???s presidential electi","2016-03-08T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/mitt-romney-ripped-for-dream-act-veto-alienates-some-latinos/"
"25619","http://abcnews.go.com/blogs/business/2012/01/are-equinox-ad-models-too-skinny/","(Equinox Fitness) Equinox Fitness, a national gym chain headquartered in New York, is getting hit with criticism from members and the media for ads ","2016-03-09T00:00:00.000Z","http://abcnews.go.com/blogs/business/2012/01/are-equinox-ad-models-too-skinny/"
"25620","http://abcnews.go.com/blogs/politics/2012/01/rick-santorum-gets-booed-after-heated-back-and-forth-on-same-sex-marriage-at-new-hampshire-college-event/","Rick Santorum was booed after a lengthy back-and-forth with several students in Concord, N.H., on the issue of same-sex marriage, which is legal in ","2016-03-10T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/rick-santorum-gets-booed-after-heated-back-and-forth-on-same-sex-marriage-at-new-hampshire-college-event/"
"25621","http://abcnews.go.com/US/ohio-man-84-fatally-shoots-intruder-suffered-alzheimers/story?id=15299547","Charles Foster did not know that Ed Stevens suffered from dementia.","2016-03-11T00:00:00.000Z","http://abcnews.go.com/US/ohio-man-84-fatally-shoots-intruder-suffered-alzheimers/story?id=15299547"
"25622","http://abcnews.go.com/blogs/lifestyle/2012/01/addicted-to-food-put-your-brain-in-diet-rehab-2/","ABC???s Juju Chang and Erin Brady report: At 30, Kaylea Moss said she began to fear she was eating herself to death. Weighing in at 242 pounds, Moss","2016-11-20T00:00:00.000Z","http://abcnews.go.com/blogs/lifestyle/2012/01/addicted-to-food-put-your-brain-in-diet-rehab-2/"
"25623","http://abcnews.go.com/Business/MadeInAmerica/december-jobless-rate-falls-85-percent/story?id=15300534","More good news for the economy.","2016-11-21T00:00:00.000Z","http://abcnews.go.com/Business/MadeInAmerica/december-jobless-rate-falls-85-percent/story?id=15300534"
"25624","http://abcnews.go.com/blogs/health/2012/01/06/200-million-people-use-illicit-drugs-study-finds/","Roughly 200 million people worldwide use illicit drugs such as marijuana, amphetamines, cocaine and opioids each year, according to a new study.","2016-11-22T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/06/200-million-people-use-illicit-drugs-study-finds/"
"25625","http://abcnews.go.com/Technology/eastman-kodak-bankruptcy-filing-move-photography-printing-companies/story?id=15298236","Film giant near bankruptcy in digital age.","2016-11-23T00:00:00.000Z","http://abcnews.go.com/Technology/eastman-kodak-bankruptcy-filing-move-photography-printing-companies/story?id=15298236"
"25626","http://abcnews.go.com/Business/10-million-credit-card-holders-receive-settlement-checks/story?id=15304436","Millions of people are receiving checks from a currency antitrust settlement.","2016-11-24T00:00:00.000Z","http://abcnews.go.com/Business/10-million-credit-card-holders-receive-settlement-checks/story?id=15304436"
"25627","http://abcnews.go.com/blogs/headlines/2012/01/dog-buried-by-avalanche-that-killed-master-walks-four-days-to-safety/","A dog, presumed dead after being buried by an avalanche was back at home in Bozeman, Mont., after digging himself out and walking to a nearby town.","2015-06-05T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/dog-buried-by-avalanche-that-killed-master-walks-four-days-to-safety/"
"25628","http://abcnews.go.com/Politics/mailform?id=15279719","We want your questions! Leave them below or on our linked mailform. The debate airs on ABC, ABCNews.com and YahooNews.com at 9pm ET, Saturday Jan 7.","2015-06-07T00:00:00.000Z","http://abcnews.go.com/Politics/mailform?id=15279719"
"25629","http://abcnews.go.com/Blotter/us-navy-rescues-iranians-pirates/story?id=15305457","Iranian sailors had been held hostage in Arabian Sea for weeks, Navy says.","2015-06-08T00:00:00.000Z","http://abcnews.go.com/Blotter/us-navy-rescues-iranians-pirates/story?id=15305457"
"25630","http://abcnews.go.com/blogs/headlines/2012/01/colorado-student-banned-from-yearbook-over-racy-photo/","A Colorado teenager whose yearbook picture was rejected for being too revealing is vowing to fight the ban with her high school???s administration, ","2015-06-09T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/colorado-student-banned-from-yearbook-over-racy-photo/"
"25631","http://abcnews.go.com/blogs/politics/2012/01/job-killer-obama-guilty-or-innocent/","Whichever way you slice it, the U.S. economy has now been creating jobs for 22 consecutive months. But you wouldn???t know it from the rhetoric Repu","2015-06-10T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/job-killer-obama-guilty-or-innocent/"
"25632","http://abcnews.go.com/blogs/entertainment/2012/01/fast-food-chain-launches-star-wars-themed-vader-burger/","Star Wars fans rejoice. You will now be able to enjoy your favorite side of the force in a whole knew way, by eating it in burger form. There???s on","2015-06-11T00:00:00.000Z","http://abcnews.go.com/blogs/entertainment/2012/01/fast-food-chain-launches-star-wars-themed-vader-burger/"
"25633","http://abcnews.go.com/blogs/politics/2012/01/ron-paul-returns-to-new-hampshire-fights-back-on-dangerous-label/","NASHUA, N.H. ??? After taking two days off, Ron Paul returned to the campaign trail, again hitting his GOP rivals over criticism that his foreign po","2015-06-12T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/ron-paul-returns-to-new-hampshire-fights-back-on-dangerous-label/"
"25634","http://abcnews.go.com/Health/michigan-family-alleges-harrowing-misconduct-prosecutors-police/story?id=15299991","Family outraged when dad jailed, kids removed over unfounded abuse allegations.","2015-06-13T00:00:00.000Z","http://abcnews.go.com/Health/michigan-family-alleges-harrowing-misconduct-prosecutors-police/story?id=15299991"
"25635","http://abcnews.go.com/Health/rick-santorum-dead-baby-critics-lambasted-families-grieve/story?id=15306750#.TwdWC1awU00","Psychologists say parents need rituals to grieve a preterm pregnancy loss.","2015-06-14T00:00:00.000Z","http://abcnews.go.com/Health/rick-santorum-dead-baby-critics-lambasted-families-grieve/story?id=15306750#.TwdWC1awU00"
"25636","http://abcnews.go.com/blogs/politics/2012/01/republican-candidates-ready-to-rumble-in-key-new-hampshire-debate/","CHICAGO ??? With the race for the Republican presidential nomination at its most critical moment to date, only days before the crucial New Hampshire","2015-06-15T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/republican-candidates-ready-to-rumble-in-key-new-hampshire-debate/"
"25637","http://abcnews.go.com/Technology/south-koreas-dog-cloning-industry-raises-ethical-red/story?id=15309415","People pays upwards of $100,000 to have their dogs cloned.","2015-03-01T00:00:00.000Z","http://abcnews.go.com/Technology/south-koreas-dog-cloning-industry-raises-ethical-red/story?id=15309415"
"25638","http://abcnews.go.com/Politics/24-supreme-court-cases-presidential-candidate/story?id=15296465#.TwcNY3KwXHo","From Marbury to Roe: Our Pick for Essential Supreme Court Rulings","2015-03-02T00:00:00.000Z","http://abcnews.go.com/Politics/24-supreme-court-cases-presidential-candidate/story?id=15296465#.TwcNY3KwXHo"
"25639","http://abcnews.go.com/Health/cognitive-decline-starts-early-study/story?id=15300682","New research finds that cognitive decline may begin at age 45.","2015-03-03T00:00:00.000Z","http://abcnews.go.com/Health/cognitive-decline-starts-early-study/story?id=15300682"
"25640","http://abcnews.go.com/US/jakadrien-turner-texas-runaway-returns-deportation-colombia/story?id=15311341","A lawyer plans to sue on behalf of Dallas runaway who was deported to Colombia.","2015-03-04T00:00:00.000Z","http://abcnews.go.com/US/jakadrien-turner-texas-runaway-returns-deportation-colombia/story?id=15311341"
"25641","http://abcnews.go.com/US/florida-rings-lost-found/story?id=15307019","A $350,000 ring is missing, but another missing since the 1930s has been found.","2015-03-05T00:00:00.000Z","http://abcnews.go.com/US/florida-rings-lost-found/story?id=15307019"
"25642","http://abcnews.go.com/blogs/headlines/2012/01/22-year-old-pilot-makes-emergency-landing-on-downtown-street/","A 22-year-old pilot who hit a power line, knocked over a street sign and had to dodge a car while landing her stricken plane on the street of...","2015-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/22-year-old-pilot-makes-emergency-landing-on-downtown-street/"
"25643","http://abcnews.go.com/blogs/headlines/2012/01/lawmaker-steals-leather-pants-brain-tumor-may-be-responsible-lawyer-says/","A San Francisco lawmaker pleaded no contest after stealing nearly $2,500 of clothing from an upscale department store and a benign brain tumor may h","2015-03-07T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/lawmaker-steals-leather-pants-brain-tumor-may-be-responsible-lawyer-says/"
"25644","http://abcnews.go.com/blogs/headlines/2012/01/missing-pa-mans-family-turn-to-psychics-for-help/","Facebook ABC News??? Katti Gray reports: The relatives of a missing 25-year-old Pennsylvania man said they aren???t entirely certain they believe in","2015-03-08T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/missing-pa-mans-family-turn-to-psychics-for-help/"
"25645","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416","Pellet gun looked like a real weapon and student would not put it down.","2015-03-09T00:00:00.000Z","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416"
"25646","http://getglue.com/tv_shows/new_hampshire_republican_presidential_debate_on_abc","The only broadcast network debate in primetime before the primary airs from 9:00-11:00pm/ET(6:00-8:00pm/PT) from Saint Anselm College.","2015-03-10T00:00:00.000Z","http://getglue.com/tv_shows/new_hampshire_republican_presidential_debate_on_abc"
"25647","http://abcnews.go.com/blogs/headlines/2012/01/if-fred-got-two-beatings-per-day-homework-asks/","Third graders in in Gwinnett County, Ga., were given math homework Wednesday that asked questions about slavery and beatings. Christopher Braxton to","2015-03-11T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/if-fred-got-two-beatings-per-day-homework-asks/"
"25648","http://abcnews.go.com/blogs/technology/2012/01/dogs-use-subway-cat-takes-bus-and-other-adventures-in-animal-intelligence/","(ABC) 3 Videos Underline New Questions About What ???Wild??? and ???Tame??? Really Mean Nature???s Edge Notebook #12 ??? Observation, Analysis, Refl","2015-11-20T00:00:00.000Z","http://abcnews.go.com/blogs/technology/2012/01/dogs-use-subway-cat-takes-bus-and-other-adventures-in-animal-intelligence/"
"25649","http://abcnews.go.com/Politics/OTUS/","NULL","2015-11-21T00:00:00.000Z","http://abcnews.go.com/Politics/OTUS/"
"25650","http://www.snappytv.com/snaps/question-to-ron-paul-on-santorum-ad-which-calls-santorum-cor-about-new-hampshire-republican-presidential-debate-on-abc-news","NULL","2015-11-22T00:00:00.000Z","http://www.snappytv.com/snaps/question-to-ron-paul-on-santorum-ad-which-calls-santorum-cor-about-new-hampshire-republican-presidential-debate-on-abc-news"
"25651","http://abcnews.go.com/Politics/SnappyTV/","NULL","2015-11-23T00:00:00.000Z","http://abcnews.go.com/Politics/SnappyTV/"
"25652","http://www.snappytv.com/snaps/huntsman-speaks-chinese-but-what-did-he-say-nhdebate-about-new-hampshire-republican-presidential-debate-on-abc-news","NULL","2015-11-24T00:00:00.000Z","http://www.snappytv.com/snaps/huntsman-speaks-chinese-but-what-did-he-say-nhdebate-about-new-hampshire-republican-presidential-debate-on-abc-news"
"25653","http://abcnews.go.com/blogs/headlines/2012/01/bluefin-tuna-fetches-record-736k/","Shizuo Kambayashi/AP Photo If the price of premium tuna is any indication of the country???s economic state, then Japan???s finances are in good ord","2015-11-26T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/bluefin-tuna-fetches-record-736k/"
"25654","http://abcnews.go.com/Business/starbucks-items-cost-2012/story?id=15281485#.TwNaDjVST0s","Starbucks is increasing its prices in the Northeast and Sunbelt regions.","2017-08-25T00:00:00.000Z","http://abcnews.go.com/Business/starbucks-items-cost-2012/story?id=15281485#.TwNaDjVST0s"
"25655","http://abcnews.go.com/International/body-found-queens-estate-identified-alisa-dmitrijeva/story?id=15316393","The body is that of Alisa Dmitrijeva, who went missing last year.","2017-08-26T00:00:00.000Z","http://abcnews.go.com/International/body-found-queens-estate-identified-alisa-dmitrijeva/story?id=15316393"
"25656","http://abcnews.go.com/Technology/living-longer-people-lived-past-114-escaped-alzheimers/story?id=15282777","Scientific mystery: Why some live so well for so long","2015-11-25T00:00:00.000Z","http://abcnews.go.com/Technology/living-longer-people-lived-past-114-escaped-alzheimers/story?id=15282777"
"25657","http://abcnews.go.com/blogs/politics/2012/01/look-ahead-an-early-look-at-new-hampshires-primary-ballot/","With Iowa behind them, candidates and political enthusiasts alike are turning their eyes eastward to New Hampshire, where voters are gearing up for.","2017-08-27T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/look-ahead-an-early-look-at-new-hampshires-primary-ballot/"
"25658","http://abcnews.go.com/blogs/headlines/2012/01/cop-issues-speeding-ticket-asks-driver-for-a-date-and-is-sued/","A suburban Chicago police officer allegedly turned a $132 speeding ticket into a pick-up opportunity when he later tracked down the female driver...","2017-04-16T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/cop-issues-speeding-ticket-asks-driver-for-a-date-and-is-sued/"
"25659","http://abcnews.go.com/blogs/technology/2012/01/can-a-court-make-you-give-up-your-password/","Can the government force you to give up your password in the course of an investigation against you?","2017-04-17T00:00:00.000Z","http://abcnews.go.com/blogs/technology/2012/01/can-a-court-make-you-give-up-your-password/"
"25660","http://abcnews.go.com/Technology/internet-censorship-sopa-pipa-bills-congress-websites-dark/story?id=15309498","Would websites like Google, Facebook and Twitter go dark to protest?","2017-04-18T00:00:00.000Z","http://abcnews.go.com/Technology/internet-censorship-sopa-pipa-bills-congress-websites-dark/story?id=15309498"
"25661","http://abcnews.go.com/blogs/headlines/2011/12/chief-justice-roberts-responds-to-judicial-ethics-critics/","PAUL J. RICHARDS/AFP/Getty Images Chief Justice John Roberts issued a ringing endorsement Saturday night of his colleagues??? ability to determine w","2017-04-19T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2011/12/chief-justice-roberts-responds-to-judicial-ethics-critics/"
"25662","http://abcnews.go.com/blogs/politics/2011/12/with-reservations-obama-signs-act-to-allow-detention-of-citizens/","In his last official act of business in 2011, President Barack Obama signed the National Defense Authorization Act from his vacation rental in Kailu","2017-04-20T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2011/12/with-reservations-obama-signs-act-to-allow-detention-of-citizens/"
"25663","http://abcnews.go.com/blogs/headlines/2011/12/wishes-for-2012-to-fall-on-times-square/","The wishes of thousands of people will flutter down from New York City???s buildings and descend on Times Square when the iconic ball drops tomorrow","2016-04-21T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2011/12/wishes-for-2012-to-fall-on-times-square/"
"25664","http://abcnews.go.com/blogs/politics/2011/12/mitt-romney-vows-to-veto-dream-act-if-president/","Eric Gay/AP Photo SIOUX CITY, Iowa ??? Mitt Romney explicitly stated today that if he is elected president he would veto the Dream Act, legislation ","2016-03-01T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2011/12/mitt-romney-vows-to-veto-dream-act-if-president/"
"25665","http://abcnews.go.com/International/slideshow/world-rings-2012-15265811","Around the world, countries celebrate the new year.","2016-03-03T00:00:00.000Z","http://abcnews.go.com/International/slideshow/world-rings-2012-15265811"
"25666","http://abcnews.go.com/International/wireStory/magnitude-70-quake-japan-tsunami-warning-15267916","A magnitude 7.0 earthquake hits eastern Japan, no danger of a tsunami","2016-03-04T00:00:00.000Z","http://abcnews.go.com/International/wireStory/magnitude-70-quake-japan-tsunami-warning-15267916"
"25667","http://abcnews.go.com/blogs/business/2011/12/pc-tv-buyers-to-collect-553m-lcd-settlement/","Samsung Electronics, Sharp, Epson Imaging Devices, and four other electronics manufacturers based in Asia agreed to a $553 million settlement with..","2016-03-05T00:00:00.000Z","http://abcnews.go.com/blogs/business/2011/12/pc-tv-buyers-to-collect-553m-lcd-settlement/"
"25668","http://abcnews.go.com/blogs/health/2011/12/30/coast-guard-passenger-limit-rule-reflects-americans-weight-gain/","The average U.S. adult weighs significantly more today than a few decades ago, prompting the U.S. Coast Guard to implement nationwide regulations...","2016-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/health/2011/12/30/coast-guard-passenger-limit-rule-reflects-americans-weight-gain/"
"25669","http://abcnews.go.com/blogs/health/2011/12/30/who-deeply-concerned-by-lab-created-bird-flu-mutation/","The World Health Organization (WHO) says it is ???deeply concerned??? about researchers creating a more contagious and fatal form of the H5N1 bird f","2016-03-07T00:00:00.000Z","http://abcnews.go.com/blogs/health/2011/12/30/who-deeply-concerned-by-lab-created-bird-flu-mutation/"
"25670","http://abcnews.go.com/US/dead-blackbirds-fall-sky-beebe-arkansas-years-eve/story?id=15269793","For the second year in a row, blackbirds fell from the sky in small town.","2016-03-08T00:00:00.000Z","http://abcnews.go.com/US/dead-blackbirds-fall-sky-beebe-arkansas-years-eve/story?id=15269793"
"25671","http://abcnews.go.com/blogs/headlines/2011/12/parents-arrested-for-allegedly-posting-photos-of-bound-kids-on-facebook/","An Arizona couple has been arrested for allegedly posting photos of their two young children bound by duct tape.","2016-03-10T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2011/12/parents-arrested-for-allegedly-posting-photos-of-bound-kids-on-facebook/"
"25672","http://abcnews.go.com/blogs/headlines/2012/01/person-of-interest-identified-in-park-ranger-killing/","(The News Tribune, Dean J. Koepfler/AP Photo) The person of interest identified in the killing of a Mount Rainier National Park ranger today is beli","2016-03-11T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/person-of-interest-identified-in-park-ranger-killing/"
"25673","http://abcnews.go.com/Travel/BusinessTravel/top-air-travel-predictions-2012/story?id=15234459#.Tvms03KwXHo","2012 will be full of ups and downs for air travelers.","2016-11-20T00:00:00.000Z","http://abcnews.go.com/Travel/BusinessTravel/top-air-travel-predictions-2012/story?id=15234459#.Tvms03KwXHo"
"25674","http://abcnews.go.com/blogs/politics/2011/12/obamas-record-high-deportations-draw-hispanic-scorn/","The record-setting deportation of illegal immigrants under President Obama has drawn scorn from Hispanic Americans, despite recent administration...","2016-11-22T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2011/12/obamas-record-high-deportations-draw-hispanic-scorn/"
"25675","http://abcnews.go.com/Health/Wellness/acid-reflux-rates-parallel-obesity-epidemic/story?id=15240663","Acid reflux rates parallel obesity epidemic, experts say.","2015-06-05T00:00:00.000Z","http://abcnews.go.com/Health/Wellness/acid-reflux-rates-parallel-obesity-epidemic/story?id=15240663"
"25676","http://abcn.ws/u4ZwgN","The outreach director of the Suncoast Primate Sanctuary in Florida said the chimp was 80 years old when he died on Christmas Eve. Not possible,...","2015-06-07T00:00:00.000Z","http://abcn.ws/u4ZwgN"
"25677","http://abcnews.go.com/blogs/politics/2012/01/beyond-iowa-how-long-will-this-thing-take/","Caucus time is upon us, and on Tuesday more than 100,000 Iowans will trek to their local schools, churches and community centers to kick off the GOP","2015-06-08T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/beyond-iowa-how-long-will-this-thing-take/"
